,0,1,2
3 1 2 2 1 0 1 2,0.9999999999697424,8.699244756341129e-13,2.9387580870109264e-11
3 1 2 2 1 0 2 2,0.9832574902117888,0.016742509788211245,0.0
4 0,0.0,0.24809197247404155,0.7519080275259584
4 0 1 1 1,0.0,0.9999999999943189,5.681194856130518e-12
4 0 1 1 1 1 2,0.9999999999688997,1.2249748282722422e-12,2.9875360041232674e-11
4 0 1 1 1 2 2,0.5372100694061714,0.46278993059382856,0.0
4 0 1 1 2,0.0,0.9999999999932383,6.761662982806113e-12
4 0 1 1 2 1 2,0.5807985868945977,0.41920141305801967,4.7382515222766085e-11
4 0 1 1 2 2 2,0.5962493110299413,0.4037506889700587,0.0
4 0 1 1 3,0.0,0.9999999999932383,6.761662982806113e-12
4 0 1 1 3 1 2,0.5807985868945977,0.41920141305801967,4.7382515222766085e-11
4 0 1 1 3 2 2,0.5962493110299413,0.4037506889700587,0.0
4 0 1 1 5,0.0,2.8631722168981835e-10,0.9999999997136828
4 0 1 1 5 1 2,0.004171242709339779,0.004171242709339779,0.9916575145813203
4 0 1 1 5 2 2,1.791447935811037e-12,0.9999999999982085,0.0
4 0 1 2,2.3885972470640013e-12,0.3202354262378242,0.6797645737597873
4 0 1 2 1 1,0.0,0.9999999998187875,1.8121252057316246e-10
4 0 1 2 1 1 1 2,8.86627630280302e-12,0.9999999999076444,8.34891101612686e-11
4 0 1 2 1 1 2 2,0.2297203094095313,0.7702796905904686,0.0
4 0 1 2 1 2,0.0,0.11643685234355863,0.8835631476564414
4 0 1 2 1 2 1 2,0.45206850470909193,0.547931494832699,4.582090985834407e-10
4 0 1 2 1 2 2 2,0.9999999999162476,8.37524971582482e-11,0.0
4 0 1 2 1 3,0.0,0.11643685234355863,0.8835631476564414
4 0 1 2 1 3 1 2,0.45206850470909193,0.547931494832699,4.582090985834407e-10
4 0 1 2 1 3 2 2,0.9999999999162476,8.37524971582482e-11,0.0
4 0 1 2 1 5,0.0,0.9067273291316257,0.09327267086837436
4 0 1 2 1 5 1 2,1.3710257038516177e-12,1.77923913859495e-12,0.9999999999968496
4 0 1 2 1 5 2 2,1.99921337576765e-11,0.9999999999800079,0.0
4 0 1 2 2 1 1,0.0,0.9261109933821603,0.07388900661783966
4 0 1 2 2 1 1 1 2,6.323683278055307e-13,0.9999999998825281,1.1683951246488464e-10
4 0 1 2 2 1 1 2 2,0.6065573601899217,0.3934426398100783,0.0
4 0 1 2 2 1 2,0.0,0.9999999991281388,8.718612654222462e-10
4 0 1 2 2 1 2 1 2,0.31147594771562886,0.6832463188967144,0.00527773338765679
4 0 1 2 2 1 2 2 2,0.49252294141738623,0.5074770585826138,0.0
4 0 1 2 2 1 3,0.0,0.9999999991281388,8.718612654222462e-10
4 0 1 2 2 1 3 1 2,0.31147594771562886,0.6832463188967144,0.00527773338765679
4 0 1 2 2 1 3 2 2,0.49252294141738623,0.5074770585826138,0.0
4 0 1 2 2 1 5,0.0,6.156943058889852e-10,0.9999999993843057
4 0 1 2 2 1 5 1 2,0.0009511916135099357,0.0009511916135099357,0.99809761677298
4 0 1 2 2 1 5 2 2,8.784648909120014e-13,0.9999999999991216,0.0
4 0 2 1 1,0.0,0.9198806739412024,0.08011932605879764
4 0 2 1 1 1 2,6.764182213574592e-10,0.9999999992448738,7.870791458040021e-11
4 0 2 1 1 2 2,0.6862745025208901,0.31372549747910994,0.0
4 0 2 1 2,0.0,0.9999999999312625,6.873748482098044e-11
4 0 2 1 2 1 2,0.5125418767905708,0.48745812316453746,4.4891622858932e-11
4 0 2 1 2 2 2,0.49499192652407153,0.5050080734759285,0.0
4 0 2 1 3,0.0,0.9999999999312625,6.873748482098044e-11
4 0 2 1 3 1 2,0.5125418767905708,0.48745812316453746,4.4891622858932e-11
4 0 2 1 3 2 2,0.49499192652407153,0.5050080734759285,0.0
4 0 2 1 5,0.0,0.19474937771527692,0.805250622284723
4 0 2 1 5 1 2,2.0234144338214574e-12,2.0234144338214574e-12,0.9999999999959532
4 0 2 1 5 2 2,7.34042342113532e-13,0.9999999999992659,0.0
4 0 2 2,1.182176105540537e-12,0.9999999999988178,0.0
4 0 2 2 1 1,0.0,0.9230224742981431,0.07697752570185687
4 0 2 2 1 1 1 2,2.1346105475218256e-13,0.9999999998529308,1.4685577593117644e-10
4 0 2 2 1 1 2 2,0.5555538502808746,0.44444614971912544,0.0
4 0 2 2 1 2,0.0,0.2770577486763114,0.7229422513236886
4 0 2 2 1 2 1 2,1.1258162336869648e-08,0.9999999868778517,1.8639858814132593e-09
4 0 2 2 1 2 2 2,0.6065573879631458,0.3934426120368541,0.0
4 0 2 2 1 3,0.0,0.2770577486763114,0.7229422513236886
4 0 2 2 1 3 1 2,1.1258162336869648e-08,0.9999999868778517,1.8639858814132593e-09
4 0 2 2 1 3 2 2,0.6065573879631458,0.3934426120368541,0.0
4 0 2 2 1 5,0.0,0.46505535337395637,0.5349446466260436
4 0 2 2 1 5 1 2,4.2366860094013944e-13,4.2366860094013944e-13,0.9999999999991527
4 0 2 2 1 5 2 2,5.524759024125748e-13,0.9999999999994476,0.0
4 1 1 1 0,0.0,0.9999999999943189,5.681194856130518e-12
4 1 1 1 0 1 2,0.9999999999688997,1.2249748282722422e-12,2.9875360041232674e-11
4 1 1 1 0 2 2,0.5372100694061714,0.46278993059382856,0.0
4 1 1 2 1 0,0.0,0.9999999998187875,1.8121252057316246e-10
4 1 1 2 1 0 1 2,8.86627630280302e-12,0.9999999999076444,8.34891101612686e-11
4 1 1 2 1 0 2 2,0.2297203094095313,0.7702796905904686,0.0
4 1 1 2 2 1 0,0.0,0.9261109933821603,0.07388900661783966
4 1 1 2 2 1 0 1 2,6.323683278055307e-13,0.9999999998825281,1.1683951246488464e-10
4 1 1 2 2 1 0 2 2,0.6065573601899217,0.3934426398100783,0.0
4 1 2 1 0,0.0,0.9198806739412024,0.08011932605879764
4 1 2 1 0 1 2,6.764182213574592e-10,0.9999999992448738,7.870791458040021e-11
4 1 2 1 0 2 2,0.6862745025208901,0.31372549747910994,0.0
4 1 2 2 1 0,0.0,0.9230224742981431,0.07697752570185687
4 1 2 2 1 0 1 2,2.1346105475218256e-13,0.9999999998529308,1.4685577593117644e-10
4 1 2 2 1 0 2 2,0.5555538502808746,0.44444614971912544,0.0
5 0,0.0,0.24809197247404155,0.7519080275259584
5 0 1 1 1,0.0,0.9999999999943189,5.681194856130518e-12
5 0 1 1 1 1 2,0.9999999999688997,1.2249748282722422e-12,2.9875360041232674e-11
5 0 1 1 1 2 2,0.5372100694061714,0.46278993059382856,0.0
5 0 1 1 2,0.0,0.9999999999932383,6.761662982806113e-12
5 0 1 1 2 1 2,0.5807985868945977,0.41920141305801967,4.7382515222766085e-11
5 0 1 1 2 2 2,0.5962493110299413,0.4037506889700587,0.0
5 0 1 1 3,0.0,0.9999999999932383,6.761662982806113e-12
5 0 1 1 3 1 2,0.5807985868945977,0.41920141305801967,4.7382515222766085e-11
5 0 1 1 3 2 2,0.5962493110299413,0.4037506889700587,0.0
5 0 1 1 4,0.0,2.8631722168981835e-10,0.9999999997136828
5 0 1 1 4 1 2,0.004171242709339779,0.004171242709339779,0.9916575145813203
5 0 1 1 4 2 2,1.791447935811037e-12,0.9999999999982085,0.0
5 0 1 2,2.3885972470640013e-12,0.3202354262378242,0.6797645737597873
5 0 1 2 1 1,0.0,0.9999999998187875,1.8121252057316246e-10
5 0 1 2 1 1 1 2,8.86627630280302e-12,0.9999999999076444,8.34891101612686e-11
5 0 1 2 1 1 2 2,0.2297203094095313,0.7702796905904686,0.0
5 0 1 2 1 2,0.0,0.11643685234355863,0.8835631476564414
5 0 1 2 1 2 1 2,0.45206850470909193,0.547931494832699,4.582090985834407e-10
5 0 1 2 1 2 2 2,0.9999999999162476,8.37524971582482e-11,0.0
5 0 1 2 1 3,0.0,0.11643685234355863,0.8835631476564414
5 0 1 2 1 3 1 2,0.45206850470909193,0.547931494832699,4.582090985834407e-10
5 0 1 2 1 3 2 2,0.9999999999162476,8.37524971582482e-11,0.0
5 0 1 2 1 4,0.0,0.9067273291316257,0.09327267086837436
5 0 1 2 1 4 1 2,1.3710257038516177e-12,1.77923913859495e-12,0.9999999999968496
5 0 1 2 1 4 2 2,1.99921337576765e-11,0.9999999999800079,0.0
5 0 1 2 2 1 1,0.0,0.9261109933821603,0.07388900661783966
5 0 1 2 2 1 1 1 2,6.323683278055307e-13,0.9999999998825281,1.1683951246488464e-10
5 0 1 2 2 1 1 2 2,0.6065573601899217,0.3934426398100783,0.0
5 0 1 2 2 1 2,0.0,0.9999999991281388,8.718612654222462e-10
5 0 1 2 2 1 2 1 2,0.31147594771562886,0.6832463188967144,0.00527773338765679
5 0 1 2 2 1 2 2 2,0.49252294141738623,0.5074770585826138,0.0
5 0 1 2 2 1 3,0.0,0.9999999991281388,8.718612654222462e-10
5 0 1 2 2 1 3 1 2,0.31147594771562886,0.6832463188967144,0.00527773338765679
5 0 1 2 2 1 3 2 2,0.49252294141738623,0.5074770585826138,0.0
5 0 1 2 2 1 4,0.0,6.156943058889852e-10,0.9999999993843057
5 0 1 2 2 1 4 1 2,0.0009511916135099357,0.0009511916135099357,0.99809761677298
5 0 1 2 2 1 4 2 2,8.784648909120014e-13,0.9999999999991216,0.0
5 0 2 1 1,0.0,0.9198806739412024,0.08011932605879764
5 0 2 1 1 1 2,6.764182213574592e-10,0.9999999992448738,7.870791458040021e-11
5 0 2 1 1 2 2,0.6862745025208901,0.31372549747910994,0.0
5 0 2 1 2,0.0,0.9999999999312625,6.873748482098044e-11
5 0 2 1 2 1 2,0.5125418767905708,0.48745812316453746,4.4891622858932e-11
5 0 2 1 2 2 2,0.49499192652407153,0.5050080734759285,0.0
5 0 2 1 3,0.0,0.9999999999312625,6.873748482098044e-11
5 0 2 1 3 1 2,0.5125418767905708,0.48745812316453746,4.4891622858932e-11
5 0 2 1 3 2 2,0.49499192652407153,0.5050080734759285,0.0
5 0 2 1 4,0.0,0.19474937771527692,0.805250622284723
5 0 2 1 4 1 2,2.0234144338214574e-12,2.0234144338214574e-12,0.9999999999959532
5 0 2 1 4 2 2,7.34042342113532e-13,0.9999999999992659,0.0
5 0 2 2,1.182176105540537e-12,0.9999999999988178,0.0
5 0 2 2 1 1,0.0,0.9230224742981431,0.07697752570185687
5 0 2 2 1 1 1 2,2.1346105475218256e-13,0.9999999998529308,1.4685577593117644e-10
5 0 2 2 1 1 2 2,0.5555538502808746,0.44444614971912544,0.0
5 0 2 2 1 2,0.0,0.2770577486763114,0.7229422513236886
5 0 2 2 1 2 1 2,1.1258162336869648e-08,0.9999999868778517,1.8639858814132593e-09
5 0 2 2 1 2 2 2,0.6065573879631458,0.3934426120368541,0.0
5 0 2 2 1 3,0.0,0.2770577486763114,0.7229422513236886
5 0 2 2 1 3 1 2,1.1258162336869648e-08,0.9999999868778517,1.8639858814132593e-09
5 0 2 2 1 3 2 2,0.6065573879631458,0.3934426120368541,0.0
5 0 2 2 1 4,0.0,0.46505535337395637,0.5349446466260436
5 0 2 2 1 4 1 2,4.2366860094013944e-13,4.2366860094013944e-13,0.9999999999991527
5 0 2 2 1 4 2 2,5.524759024125748e-13,0.9999999999994476,0.0
5 1 1 1 0,0.0,0.9999999999943189,5.681194856130518e-12
5 1 1 1 0 1 2,0.9999999999688997,1.2249748282722422e-12,2.9875360041232674e-11
5 1 1 1 0 2 2,0.5372100694061714,0.46278993059382856,0.0
5 1 1 2 1 0,0.0,0.9999999998187875,1.8121252057316246e-10
5 1 1 2 1 0 1 2,8.86627630280302e-12,0.9999999999076444,8.34891101612686e-11
5 1 1 2 1 0 2 2,0.2297203094095313,0.7702796905904686,0.0
5 1 1 2 2 1 0,0.0,0.9261109933821603,0.07388900661783966
5 1 1 2 2 1 0 1 2,6.323683278055307e-13,0.9999999998825281,1.1683951246488464e-10
5 1 1 2 2 1 0 2 2,0.6065573601899217,0.3934426398100783,0.0
5 1 2 1 0,0.0,0.9198806739412024,0.08011932605879764
5 1 2 1 0 1 2,6.764182213574592e-10,0.9999999992448738,7.870791458040021e-11
5 1 2 1 0 2 2,0.6862745025208901,0.31372549747910994,0.0
5 1 2 2 1 0,0.0,0.9230224742981431,0.07697752570185687
5 1 2 2 1 0 1 2,2.1346105475218256e-13,0.9999999998529308,1.4685577593117644e-10
5 1 2 2 1 0 2 2,0.5555538502808746,0.44444614971912544,0.0
0 1 1,0.0,0.7008570634548721,0.29914293654512786
0 1 1 1 2 1,0.0,0.9285714273702227,0.07142857262977724
0 1 1 1 2 1 2 2,0.999999999991122,8.878006865803857e-12,0.0
0 1 1 1 2 2,0.9642857137391442,7.58736715784751e-12,0.0357142862532684
0 1 1 1 3 1,0.0,0.9285714273702227,0.07142857262977724
0 1 1 1 3 1 2 2,0.999999999991122,8.878006865803857e-12,0.0
0 1 1 1 3 2,0.9642857137391442,7.58736715784751e-12,0.0357142862532684
0 1 1 1 4 1,0.0,0.9926362275681122,0.007363772431887772
0 1 1 1 4 1 2 2,0.9999999999138833,8.611664253441849e-11,0.0
0 1 1 1 4 2,0.9999999999513575,2.136034873299888e-12,4.6506425509836965e-11
0 1 1 1 5 1,0.0,0.9926362275681122,0.007363772431887772
0 1 1 1 5 1 2 2,0.9999999999138833,8.611664253441849e-11,0.0
0 1 1 1 5 2,0.9999999999513575,2.136034873299888e-12,4.6506425509836965e-11
0 1 1 2 1 2 1,0.0,0.6167177799015456,0.38328222009845425
0 1 1 2 1 2 1 2 2,0.9999999995745226,4.2547746386494203e-10,0.0
0 1 1 2 1 2 2,0.863303730074243,2.436874077383442e-11,0.1366962699013882
0 1 1 2 1 3 1,0.0,0.6167177799015456,0.38328222009845425
0 1 1 2 1 3 1 2 2,0.9999999995745226,4.2547746386494203e-10,0.0
0 1 1 2 1 3 2,0.863303730074243,2.436874077383442e-11,0.1366962699013882
0 1 1 2 1 4 1,0.0,0.44096488647831444,0.5590351135216856
0 1 1 2 1 4 1 2 2,0.9999999999973423,2.6576578158178224e-12,0.0
0 1 1 2 1 4 2,0.9869790540285535,4.6557859420169065e-11,0.013020945924888727
0 1 1 2 1 5 1,0.0,0.44096488647831444,0.5590351135216856
0 1 1 2 1 5 1 2 2,0.9999999999973423,2.6576578158178224e-12,0.0
0 1 1 2 1 5 2,0.9869790540285535,4.6557859420169065e-11,0.013020945924888727
0 1 1 2 2,5.683820749041933e-11,0.9999999999431618,0.0
0 1 1 2 2 1 2 1,0.0,0.9658757646953271,0.03412423530467285
0 1 1 2 2 1 2 1 2 2,0.9999999997065977,2.934022050897188e-10,0.0
0 1 1 2 2 1 2 2,0.8869272067223477,9.904826925679389e-13,0.11307279327666193
0 1 1 2 2 1 3 1,0.0,0.9658757646953271,0.03412423530467285
0 1 1 2 2 1 3 1 2 2,0.9999999997065977,2.934022050897188e-10,0.0
0 1 1 2 2 1 3 2,0.8869272067223477,9.904826925679389e-13,0.11307279327666193
0 1 1 2 2 1 4 1,0.0,0.48292095968799315,0.5170790403120069
0 1 1 2 2 1 4 1 2 2,0.9999999999979697,2.0303124562129684e-12,0.0
0 1 1 2 2 1 4 2,0.7850162684152973,9.904826925680257e-13,0.21498373158371215
0 1 1 2 2 1 5 1,0.0,0.48292095968799315,0.5170790403120069
0 1 1 2 2 1 5 1 2 2,0.9999999999979697,2.0303124562129684e-12,0.0
0 1 1 2 2 1 5 2,0.7850162684152973,9.904826925680257e-13,0.21498373158371215
0 1 2,0.8190493922989608,0.12582286612730847,0.055127741573730724
0 1 2 1 2 1,0.0,3.5749962452743802e-09,0.9999999964250038
0 1 2 1 2 1 2 2,0.9999999999929354,7.064595921569053e-12,0.0
0 1 2 1 2 2,0.9999999999807123,9.4194611950842e-12,9.868195079912968e-12
0 1 2 1 3 1,0.0,3.5749962452743802e-09,0.9999999964250038
0 1 2 1 3 1 2 2,0.9999999999929354,7.064595921569053e-12,0.0
0 1 2 1 3 2,0.9999999999807123,9.4194611950842e-12,9.868195079912968e-12
0 1 2 1 4 1,0.0,0.6213182233753962,0.3786817766246037
0 1 2 1 4 1 2 2,0.9999999999813443,1.8655758825476715e-11,0.0
0 1 2 1 4 2,0.6318373350312395,9.419461195084166e-12,0.36816266495934097
0 1 2 1 5 1,0.0,0.6213182233753962,0.3786817766246037
0 1 2 1 5 1 2 2,0.9999999999813443,1.8655758825476715e-11,0.0
0 1 2 1 5 2,0.6318373350312395,9.419461195084166e-12,0.36816266495934097
0 1 2 2 1 2 1,0.0,0.9999999967062284,3.2937716064489176e-09
0 1 2 2 1 2 1 2 2,0.9951046559937549,0.004895344006245117,0.0
0 1 2 2 1 2 2,0.573609604883622,2.6782062799255882e-11,0.426390395089596
0 1 2 2 1 3 1,0.0,0.9999999967062284,3.2937716064489176e-09
0 1 2 2 1 3 1 2 2,0.9951046559937549,0.004895344006245117,0.0
0 1 2 2 1 3 2,0.573609604883622,2.6782062799255882e-11,0.426390395089596
0 1 2 2 1 4 1,0.0,6.512337491096605e-10,0.9999999993487662
0 1 2 2 1 4 1 2 2,0.9999999999807619,1.923803315341947e-11,0.0
0 1 2 2 1 4 2,0.6879649286895965,2.1498860122094428e-11,0.3120350712889045
0 1 2 2 1 5 1,0.0,6.512337491096605e-10,0.9999999993487662
0 1 2 2 1 5 1 2 2,0.9999999999807619,1.923803315341947e-11,0.0
0 1 2 2 1 5 2,0.6879649286895965,2.1498860122094428e-11,0.3120350712889045
0 2 1,0.0,0.15018365761027613,0.8498163423897239
0 2 1 1 1 1,0.0,0.9999999999115339,8.846618386723517e-11
0 2 1 1 1 1 2 2,0.9665483971438161,0.03345160285618386,0.0
0 2 1 1 1 2,0.9999999999921085,3.945780865238521e-12,3.945780865238521e-12
0 2 1 1 3 1,0.0,5.918671297857781e-12,0.9999999999940813
0 2 1 1 3 1 2 2,2.959335648946406e-12,0.9999999999970407,0.0
0 2 1 1 3 2,1.9728904326192942e-11,0.08429415512162887,0.9157058448586423
0 2 1 1 4 1,0.0,0.6821940167796754,0.3178059832203247
0 2 1 1 4 1 2 2,1.1553260987034466e-11,0.9999999999884467,0.0
0 2 1 1 4 2,0.2749140901097415,0.7250859095539456,3.363127973255283e-10
0 2 1 1 5 1,0.0,0.6821940167796754,0.3178059832203247
0 2 1 1 5 1 2 2,1.1553260987034466e-11,0.9999999999884467,0.0
0 2 1 1 5 2,0.2749140901097415,0.7250859095539456,3.363127973255283e-10
0 2 1 2 1 1 1,0.0,0.45871628169690565,0.5412837183030943
0 2 1 2 1 1 1 2 2,0.9999954198425203,4.580157479683595e-06,0.0
0 2 1 2 1 1 2,0.9999999999598895,1.077509884527416e-11,2.933535166959307e-11
0 2 1 2 1 3 1,0.0,1.8877106088958143e-12,0.9999999999981123
0 2 1 2 1 3 1 2 2,5.229881207081351e-13,0.999999999999477,0.0
0 2 1 2 1 3 2,1.5669248505949389e-12,1.7847485621384798e-11,0.9999999999805856
0 2 1 2 1 4 1,0.0,0.7429358718176977,0.2570641281823023
0 2 1 2 1 4 1 2 2,0.9999999965347353,3.4652647649487133e-09,0.0
0 2 1 2 1 4 2,0.5553175075860699,0.4446824916644106,7.495194572204463e-10
0 2 1 2 1 5 1,0.0,0.7429358718176977,0.2570641281823023
0 2 1 2 1 5 1 2 2,0.9999999965347353,3.4652647649487133e-09,0.0
0 2 1 2 1 5 2,0.5553175075860699,0.4446824916644106,7.495194572204463e-10
0 2 1 2 2,1.0459762414142223e-12,0.9999999999989541,0.0
0 2 1 2 2 1 1 1,0.0,0.9999999999944729,5.5271257788844766e-12
0 2 1 2 2 1 1 1 2 2,0.48571663946698057,0.5142833605330195,0.0
0 2 1 2 2 1 1 2,0.9800852690850811,8.688396281942072e-13,0.019914730914050025
0 2 1 2 2 1 3 1,0.0,3.3525887522235e-12,0.9999999999966475
0 2 1 2 2 1 3 1 2 2,7.617500486467375e-13,0.9999999999992383,0.0
0 2 1 2 2 1 3 2,3.486587471384663e-13,0.3807216547624787,0.6192783452371727
0 2 1 2 2 1 4 1,0.0,0.8675615946733461,0.1324384053266539
0 2 1 2 2 1 4 1 2 2,0.45373932408468814,0.5462606759153119,0.0
0 2 1 2 2 1 4 2,0.7211309196456469,0.2788690802346301,1.1972301345897848e-10
0 2 1 2 2 1 5 1,0.0,0.8675615946733461,0.1324384053266539
0 2 1 2 2 1 5 1 2 2,0.45373932408468814,0.5462606759153119,0.0
0 2 1 2 2 1 5 2,0.7211309196456469,0.2788690802346301,1.1972301345897848e-10
0 2 2,7.726129576876039e-10,0.6291143270013927,0.3708856722259944
0 2 2 1 1 1,0.0,0.9999999999157183,8.428174910014872e-11
0 2 2 1 1 1 2 2,0.9832357633472015,0.01676423665279851,0.0
0 2 2 1 1 2,0.9808703684349976,1.8838922499023455e-12,0.01912963156311837
0 2 2 1 3 1,0.0,4.722919069454731e-12,0.9999999999952771
0 2 2 1 3 1 2 2,1.4129191874333541e-12,0.9999999999985871,0.0
0 2 2 1 3 2,1.8838922499020793e-12,0.22212181097522685,0.7778781890228892
0 2 2 1 4 1,0.0,0.6213184793737312,0.3786815206262687
0 2 2 1 4 1 2 2,0.999999995736917,4.263082994429084e-09,0.0
0 2 2 1 4 2,0.692847178397398,0.30715282155537693,4.7225241725055596e-11
0 2 2 1 5 1,0.0,0.6213184793737312,0.3786815206262687
0 2 2 1 5 1 2 2,0.999999995736917,4.263082994429084e-09,0.0
0 2 2 1 5 2,0.692847178397398,0.30715282155537693,4.7225241725055596e-11
0 2 2 2 1 1 1,0.0,0.9999999999952067,4.793324575578329e-12
0 2 2 2 1 1 1 2 2,0.5,0.5,0.0
0 2 2 2 1 1 2,0.9999999996019361,5.267697221260999e-12,3.9279617443343954e-10
0 2 2 2 1 3 1,0.0,7.264623029450768e-12,0.9999999999927354
0 2 2 2 1 3 1 2 2,2.396662287806575e-12,0.9999999999976034,0.0
0 2 2 2 1 3 2,3.19554971705222e-12,5.089526643621696e-12,0.999999999991715
0 2 2 2 1 4 1,0.0,0.5746481714751172,0.42535182852488285
0 2 2 2 1 4 1 2 2,0.9501115576533241,0.04988844234667593,0.0
0 2 2 2 1 4 2,0.4975505321846774,0.5024494677339232,8.13994489779154e-11
0 2 2 2 1 5 1,0.0,0.5746481714751172,0.42535182852488285
0 2 2 2 1 5 1 2 2,0.9501115576533241,0.04988844234667593,0.0
0 2 2 2 1 5 2,0.4975505321846774,0.5024494677339232,8.13994489779154e-11
0 3 1,0.0,0.15018365761027613,0.8498163423897239
0 3 1 1 1 1,0.0,0.9999999999115339,8.846618386723517e-11
0 3 1 1 1 1 2 2,0.9665483971438161,0.03345160285618386,0.0
0 3 1 1 1 2,0.9999999999921085,3.945780865238521e-12,3.945780865238521e-12
0 3 1 1 2 1,0.0,5.918671297857781e-12,0.9999999999940813
0 3 1 1 2 1 2 2,2.959335648946406e-12,0.9999999999970407,0.0
0 3 1 1 2 2,1.9728904326192942e-11,0.08429415512162887,0.9157058448586423
0 3 1 1 4 1,0.0,0.6821940167796754,0.3178059832203247
0 3 1 1 4 1 2 2,1.1553260987034466e-11,0.9999999999884467,0.0
0 3 1 1 4 2,0.2749140901097415,0.7250859095539456,3.363127973255283e-10
0 3 1 1 5 1,0.0,0.6821940167796754,0.3178059832203247
0 3 1 1 5 1 2 2,1.1553260987034466e-11,0.9999999999884467,0.0
0 3 1 1 5 2,0.2749140901097415,0.7250859095539456,3.363127973255283e-10
0 3 1 2 1 1 1,0.0,0.45871628169690565,0.5412837183030943
0 3 1 2 1 1 1 2 2,0.9999954198425203,4.580157479683595e-06,0.0
0 3 1 2 1 1 2,0.9999999999598895,1.077509884527416e-11,2.933535166959307e-11
0 3 1 2 1 2 1,0.0,1.8877106088958143e-12,0.9999999999981123
0 3 1 2 1 2 1 2 2,5.229881207081351e-13,0.999999999999477,0.0
0 3 1 2 1 2 2,1.5669248505949389e-12,1.7847485621384798e-11,0.9999999999805856
0 3 1 2 1 4 1,0.0,0.7429358718176977,0.2570641281823023
0 3 1 2 1 4 1 2 2,0.9999999965347353,3.4652647649487133e-09,0.0
0 3 1 2 1 4 2,0.5553175075860699,0.4446824916644106,7.495194572204463e-10
0 3 1 2 1 5 1,0.0,0.7429358718176977,0.2570641281823023
0 3 1 2 1 5 1 2 2,0.9999999965347353,3.4652647649487133e-09,0.0
0 3 1 2 1 5 2,0.5553175075860699,0.4446824916644106,7.495194572204463e-10
0 3 1 2 2,1.0459762414142223e-12,0.9999999999989541,0.0
0 3 1 2 2 1 1 1,0.0,0.9999999999944729,5.5271257788844766e-12
0 3 1 2 2 1 1 1 2 2,0.48571663946698057,0.5142833605330195,0.0
